created_at,text,User_Location,lang,retweeted,reweet_count
Tue Apr 07 15:14:52 +0000 2020,RT cathyacrowe In this coronavirus crisis what do we owe homeless Canadians  via torontostar,Toronto  Ontario,en,FALSE,25
Tue Apr 07 15:14:52 +0000 2020,JerryCostabile brianthomashart MagicSuperFan1 HowieWatson1 fordnation realDonaldTrump The USapparently does ,London  Ontario,en,FALSE,0
Tue Apr 07 15:14:52 +0000 2020,RT mikesolo2006 LunaEmilia86 Los weones callampa all en Chile ac en Canad llevamos un mes con cuarentena total y cierre del comercio,Santiago  Chile,es,FALSE,1
Tue Apr 07 15:14:51 +0000 2020,RT ttcriders Dr Theresa Tam offers new advice Wear a nonmedical face mask when shopping or using public transit via globeandmail TT,Toronto,en,FALSE,2
Tue Apr 07 15:14:51 +0000 2020,Jonathan Kay The case for wearing face masks during COVID19 was obvious a month ago   Poli ,,en,FALSE,2
Tue Apr 07 15:14:50 +0000 2020,RT Ez4u2sayJanis Why arent Canadas Conservatives ranting and raving  over this,NW Pacific  Lotus Land ,en,FALSE,11
Tue Apr 07 15:14:48 +0000 2020,RT EUCCAN Check airports and airlines still operating international flights in  Canada to  EuropeanUnion and other countries dur,Toronto Canada,en,FALSE,1
Tue Apr 07 15:14:47 +0000 2020,RT homiesho As scary as covid is Canada a very large country remains one of the lowest with cases ,,en,FALSE,8
Tue Apr 07 15:14:46 +0000 2020,HopeFromHome JackSepticEye  we havent hit trending here in Canada yet lets go gamers ,Edmonton  Alberta,en,FALSE,1
Tue Apr 07 15:14:46 +0000 2020,RT 390rocket Health Canada working on Covid19 research and response ,Hamilton ON Canada,en,FALSE,11
Tue Apr 07 15:14:46 +0000 2020,So have the Media got their teeth into the Scaremongering of Covid19 not Reporting on anything else There was ,,en,FALSE,0
Tue Apr 07 15:14:45 +0000 2020,ANI So trump can threaten India of retaliation for stopping drugs coming in but does same to canada with masks from 3Meffing hypocrite,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:14:44 +0000 2020,RT RachelBendayan GovCanHealth is providing everyone with the latest statistics on Canadas Covid19 situation through an interactive d,,en,FALSE,2
Tue Apr 07 15:14:44 +0000 2020,RT MaggieKeresteci It pains me on CaregiverDay as Canada responds to daily amp exponential increases in COVID19 cases we are failing to,,en,FALSE,6
Tue Apr 07 15:14:42 +0000 2020,RT HarmerDan Leave it to a Con to suggest that the road to recovery is through oil and gas The OampG industry has bought the CPC and the l,Canada,en,FALSE,38
Tue Apr 07 15:14:42 +0000 2020,Mcgregorier HeatherGautney shaunking BernieSanders Many of us disagree Others countries have longer wait times ,Cumming  GA,en,FALSE,0
Tue Apr 07 15:14:42 +0000 2020,joelrobison SchittsCreek When you come back to Canada Im sending a payment for some of your Baked Goods I fee ,Indianapolis  IN,en,FALSE,0
Tue Apr 07 15:14:41 +0000 2020,Calgary city council approves 75 residential property tax hike defers payments until fall ,Calgary,en,FALSE,1
Tue Apr 07 15:14:40 +0000 2020,RT sameerhashmi SaudiArabia confirms that it will be holding a G20 Energy Ministers virtual meeting on Friday This meeting could turn,,en,FALSE,1
Tue Apr 07 15:14:39 +0000 2020,LessonThe US will chuck you under the bus for their own selfish gains no matter how loyal you were to themLess ,,en,FALSE,0
Tue Apr 07 15:14:39 +0000 2020,RT gthomsonink Government acted like a thief in the night My latest column for the CBC ableg ,Earth  Milky Way Galaxy ,en,FALSE,351
Tue Apr 07 15:14:36 +0000 2020,Prime Minister Justin Trudeau will address the nation on Canadas response to COVID19 in minutes ymm rmwb,Fort McMurray,en,FALSE,0
Tue Apr 07 15:14:36 +0000 2020,Coronavirus Why Canada dairy farmers are dumping milk along with other countries including USMONEYWHY n ,Praying Mantis Hope,en,FALSE,0
Tue Apr 07 15:14:33 +0000 2020,RT antisapo2000 7Abr  Sera maravilloso  que Nuestro embajador ovierablanco nos explicara que paso con los 500000   donado por Canad,,es,FALSE,35
Tue Apr 07 15:14:33 +0000 2020,The very first Dear Canada book I owned was Orphan at my Door by Jean Little This series was so important to me as ,Canada,en,FALSE,1
Tue Apr 07 15:14:33 +0000 2020,This video Intuition the mother of intelligence is an excerpt from the event How to Cope with the Fast Changing ,Toronto  Ontario,en,FALSE,0
Tue Apr 07 15:14:33 +0000 2020,Mrsesspy jamft MichelleRempel JustinTrudeau CPCHQ peoplespca NDP  Democrat GPC  Democrat LPC  Democrat , Alberta ,en,FALSE,0
Tue Apr 07 15:14:32 +0000 2020,If you pay attention download the PDF the patent is Canada but assigned to US CDC  Someone in US paid for the research probably,Switzerland and Czech Republic,en,FALSE,0
Tue Apr 07 15:14:32 +0000 2020,RT enlightndark ArthurAtkinson0 mustangmadd Terrifying evil abuse of power by fascist conservatives in ALBERTA CANADA during pandemic,Canada,en,FALSE,4
Tue Apr 07 15:14:32 +0000 2020,OmarPrietoGob SR GOBERNADOR EN LA CALLE 89B PRIMERO DE MAYO PARROQUIA CHIQUINQUIR SECTOR CAADA LA NEGRA NO TENEM ,,es,FALSE,0
Tue Apr 07 15:14:32 +0000 2020,RT extremesb Stittsville plant turns attention to COVID19 test kits  CBC News  more jobs for ottawa JimWatsonOttawa thanks to s,Ottawa,en,FALSE,6
Tue Apr 07 15:14:32 +0000 2020,Likely same in Canada There is NO reliable data for deaths Why are govts not even trying to get this right Its ,never you mind,en,FALSE,0
Tue Apr 07 15:14:31 +0000 2020,RT SoBluntImSmokin Unless its on the  website Im not listening to anyone,West end Toronto,en,FALSE,2
Tue Apr 07 15:14:31 +0000 2020,100 Cotton Flannel Plaid Shirts Slim Social ShirtVisit Russia France Italy Germany ,USA,en,FALSE,0
Tue Apr 07 15:14:30 +0000 2020,RT CPHAACSP The Government of Canada is building an inventory of volunteers from which provincialterritorial governments can draw as n,Toronto  Ontario,en,FALSE,60
Tue Apr 07 15:14:29 +0000 2020,Weather in CanadaBefore quarantine 35277352During quarantine 15,Canada,en,FALSE,0
Tue Apr 07 15:14:29 +0000 2020,9 19 marsLe 9 1er canadien dcd COVID19 en CBLe 10 au Sud on marchait sur la plage amp pas de confinement au ,,fr,FALSE,1
Tue Apr 07 15:14:28 +0000 2020,Nordstrom launches Canadaspecific site ,United States,en,FALSE,0
Tue Apr 07 15:14:27 +0000 2020,marylestage marylestage NZ is not even allowing domestic movement from south to north island and full on one mo ,Victoria  British Columbia,en,FALSE,0
Tue Apr 07 15:14:27 +0000 2020,RT DrCameronWebb I spoke wBBCNews yesterday about the emerging data detailing the impact of COVID19 on certain black communities acros,Los Angeles,en,FALSE,5
Tue Apr 07 15:14:25 +0000 2020,Keeping grocery store shelves stocked is a lot more work now ,sylvain charlebois dal ca,en,FALSE,0
Tue Apr 07 15:14:23 +0000 2020,RT DirckdeLint JeremyCShipp Ive got some horror some SF and some fantasy just sitting there for anyone to look at ,Sarasota  Florida,en,FALSE,0
Tue Apr 07 15:14:20 +0000 2020,RT TIAOtweets The CdnChamberofCom  has established the Canadian Business Resilience Network CBRN in partnership with the Government of,Grey Highlands  Ontario,en,FALSE,2
Tue Apr 07 15:14:19 +0000 2020,RobertTee15 SamiraImin MFAChina Good question What US amp Canada does with example like Meng is disappointing t ,,en,FALSE,0
Tue Apr 07 15:14:19 +0000 2020,Paid actor EVERYONE KNOWS the feds do NOTHING TO HELP CANADA OR CANADIANS ,,en,FALSE,0
Tue Apr 07 15:14:17 +0000 2020,RT StephDashNash Jimcorrsays In Canada the Deployment of 5G during Quarantine has been happening in several cities towns amp provinces,,en,FALSE,17
Tue Apr 07 15:14:16 +0000 2020,And here he is good ole boy BrianPallister begging for more money from liberalparty this time for Covid19 a ,,en,FALSE,0
Tue Apr 07 15:14:16 +0000 2020,Repost snowmanrace with getrepostSnowman Race 2020 welcomes our 7th International athlete Hlne Dumais7 ,,fr,FALSE,0
Tue Apr 07 15:14:14 +0000 2020,At what point in history did Canadian opinion matter to any one   ,48027,en,FALSE,0
Tue Apr 07 15:14:14 +0000 2020,Canada we need to DEMAND some answersWake up for crying out loud  ,Codrington  Ontario  Canada,en,FALSE,1
Tue Apr 07 15:14:14 +0000 2020,Yuutapopo ,lumark ft anime ,th,FALSE,0
Tue Apr 07 15:14:14 +0000 2020,RT RobertFife Huawei sending millions of masks to Canada as supplies grow short , Ontario,en,FALSE,31
Tue Apr 07 15:14:14 +0000 2020,tmassachusetts tedcruz Did you know that people who have insurance or even have single payer like Canada go into ,,en,FALSE,0
Tue Apr 07 15:14:13 +0000 2020,RT C4HSchoolFood Another solution to feed children during school closures Upper Canada District School Board UCDSB  will donate the n,Ontario  Canada,en,FALSE,4
Tue Apr 07 15:14:12 +0000 2020,Canada Introduces anew Business Credit Availability Program which will provide more than CAD10 billion of addition ,Pakistan,en,FALSE,0
Tue Apr 07 15:14:12 +0000 2020,RT FalunInfoCtr The contract she signed with the Beijingrun Confucius Institute indicated that Falun Gong practitioners  people like he,,en,FALSE,2
Tue Apr 07 15:14:12 +0000 2020,Canehduh theJagmeetSingh You just got a reply about the trillions USA just printedmintedinvented similar to t ,,en,FALSE,0
Tue Apr 07 15:14:11 +0000 2020,vineRose eyezonyou Bossser ThanksI guess not available in Canada ,Ontario  Canada,en,FALSE,0
Tue Apr 07 15:14:11 +0000 2020,Beverage brands have a lot of opportunity in the esports space ,Sarasota  FL,en,FALSE,0
Tue Apr 07 15:14:10 +0000 2020,Best Data Storytelling Ive seen so far on COVID19 trends Smart use of Log scale and pivoting on New vs Total ,Mississauga  Ontario,en,FALSE,0
Tue Apr 07 15:14:08 +0000 2020,RT adaptwest New paper in conletters maps where new protected areas should be located in Canada amp the US to stem biodiversity loss under,Market Rasen  England,en,FALSE,16
Tue Apr 07 15:14:07 +0000 2020,RT PedroCarrenoe EEUU Presidente impide exportar mascarillas a Canad y Amrica Latina va  PARA QUE VEAN LA SOLIDARIDAD DE TRUMP  P,Venezuela,es,FALSE,281
Tue Apr 07 15:14:07 +0000 2020,Canada Covid19 cases at 16667 as of midnight 06042020 StayHome StaySafe ,Canada,en,FALSE,0
Tue Apr 07 15:14:06 +0000 2020,RT TomKindlon Scientists warn COVID19 could lead to neurological complications in some patientsMEcfs CFS ,Hayling Island ,en,FALSE,6
Tue Apr 07 15:14:06 +0000 2020,dianamurphy613 But in the USA the media did not receive 600 million taxpayer dollars and s lust of pre approved ,,en,FALSE,1
Tue Apr 07 15:14:03 +0000 2020,CLOSED FOR EASTER Lowes has announced all stores and distribution centers in the US and Canada will be closed on ,Lynchburg  VA,en,FALSE,2
Tue Apr 07 15:14:03 +0000 2020,Prime Minister Trudeau addresses nation on fight against virus  kamloops ,Kamloops  British Columbia,en,FALSE,0
Tue Apr 07 15:14:03 +0000 2020,RT BelkissObadia Trump is DangerousStealing masks amp stockpiling hydroxychloroquine this is what America has become Because of Trump,,en,FALSE,76
Tue Apr 07 15:14:02 +0000 2020,Anlisis de la estrategia antiterrorista marroqu estudio comparativo con las estrategias de Espaa Francia y Can ,,es,FALSE,0
Tue Apr 07 15:14:02 +0000 2020,Researchers from Vad fr sorts researchers Hemsidan gr reklam fr the best casinos ,Malm  Sweden,sv,FALSE,0
Tue Apr 07 15:14:02 +0000 2020,RT globalnews 3M says Canada will continue to receive its N95 masks following an agreement the company made with the United States,,en,FALSE,11
Tue Apr 07 15:14:01 +0000 2020,RT michaeltaube Todays Washington Post washingtonpost PostOpinions oped A crisis can forge great leaders Doug Ford is showing t,Toronto  Ontario,en,FALSE,13
Tue Apr 07 15:14:00 +0000 2020,RT PierrePaulHus Jamais 3M na voulu abandonner le Canada Merci au prsident de lentreprise Mike Roman pour son leadership polcan c,Thetford Mines  Qubec,fr,FALSE,5
Tue Apr 07 15:14:00 +0000 2020,What are you waiting forAdd Your Listing Now SEO BusinessListing Citation ,India,en,FALSE,1
Tue Apr 07 15:14:00 +0000 2020,inspirecanada I love my country ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:14:00 +0000 2020,Migrate to Azure server in the CloudWith Convergia Cloud Professional Services your company can face any challe ,Pointe Claire  Qubec,en,FALSE,0
Tue Apr 07 15:14:00 +0000 2020,RT UofTdlsph Our third webinar is happening this Thursday at noon The webinar will explore the health disparities that COVID19 has exp,Kingston  Ontario,en,FALSE,1
Tue Apr 07 15:14:00 +0000 2020,Its crucial to develop childrens reading abilities word recognition and vocabulary in their earlyyears Phonic ,Ottawa  Ontario,en,FALSE,0
Tue Apr 07 15:13:59 +0000 2020,IncomeTrader do seniors in canada get anything from govt towards living in these homes  here in USA they get ,East End Long Island NY,en,FALSE,0
Tue Apr 07 15:13:59 +0000 2020,RT Charly13 TravelEatPlayDo yycmillennial Just tried loginging in Note the time is AM Ontario Canada  COVID19 cdnpoli  Why arent,Alberta  Canada,en,FALSE,1
Tue Apr 07 15:13:58 +0000 2020,RT aubainesenligne Noix De Cajou SalesPlanters 200 g LIVRAISON GRATUITE partir de 35 dachat1  3 jour,Saint Jean sur Richelieu  QC ,fr,FALSE,1
Tue Apr 07 15:13:58 +0000 2020,EnactusCanada Well Green Iglu was built on those principles with our Enactus origin Throughout our organization ,,en,FALSE,0
Tue Apr 07 15:13:56 +0000 2020,Era pra eu estar indo para o Canad hoje coronavrus voc me paga ,,pt,FALSE,0
Tue Apr 07 15:13:55 +0000 2020,RT LynneJean Canadian Rockies blogbanff rockies jasper lakelouise canadianrockies whistler mountaineer ,Milton  Fl ,en,FALSE,1164
Tue Apr 07 15:13:55 +0000 2020,JoeBiden Which week Joe The week he formed the Coronavirus Taskforce The week he closed travel from china The w ,United States,en,FALSE,0
Tue Apr 07 15:13:54 +0000 2020,MapleBusan TWICECanada JYPETWICE Lol their power ,,en,FALSE,0
Tue Apr 07 15:13:54 +0000 2020,RT VOODOOAIR Wake up Canada ,Right here ,en,FALSE,3
Tue Apr 07 15:13:53 +0000 2020,In 1986 he prepared for immigration to Ireland and Canada in line with the Asian Games but his grandfathers deat ,,en,FALSE,0
Tue Apr 07 15:13:52 +0000 2020,RT djcabelaoo Liffinho00 o trem do Canad ,Rio de Janeiro  So Gonalo ,pt,FALSE,1
Tue Apr 07 15:13:52 +0000 2020,Theres never a bad time for Oh Canada  TylerOnAir amp LynchOnAir ,Vancouver  British Columbia,en,FALSE,0
Tue Apr 07 15:13:52 +0000 2020,JupiterDios Los van a dejar salir pero alos de Canad,,es,FALSE,0
Tue Apr 07 15:13:52 +0000 2020,RT yfcairport Canadas airports receive nearly all of our nations air cargo As we continue to navigate these unprecedented times rest,Halifax  NS,en,FALSE,1
Tue Apr 07 15:13:51 +0000 2020,Great read on the future of Canadas oil and gas sector by bradwall306  via nationalpost,Calgary  Alberta,en,FALSE,1
Tue Apr 07 15:13:50 +0000 2020,RT djrothkopf Best governed Englishspeaking countries1 New Zealand2 Canada3 Ireland415 alpha Antigua amp Barbuda Bahamas Barb,Texas  USA,en,FALSE,82
Tue Apr 07 15:13:50 +0000 2020,RT CBCOlympics Welcome to Quarantine Backyard Ultra a free virtual race joined by more than 2000 runners from 57 countries  ,,en,FALSE,3
Tue Apr 07 15:13:49 +0000 2020,Fernpick cybercentreca GovCanHealth CPHOCanada Not retweeting is a better indicator of support or no support ,New York  NY,en,FALSE,0
Tue Apr 07 15:13:49 +0000 2020,Yo hahaha no where to run too in Canada  ,London,en,FALSE,0
Tue Apr 07 15:13:48 +0000 2020,RT LandlordBC A great story  Lets be sure to remember this company Novo Textiles of Coquitlam BC when we get past this crisis   ,,en,FALSE,2
Tue Apr 07 15:13:48 +0000 2020,RT rapplerdotcom President Donald Trumps chief spokeswoman Stephanie Grisham who never held a single press briefing in a White House wh,looking for Alaska,en,FALSE,3
Tue Apr 07 15:13:47 +0000 2020,Almost 23 of Cdns say fed govt should treat media bankruptcies as emergency Majority of Cdns think govt should pr ,,en,FALSE,0
Tue Apr 07 15:13:46 +0000 2020,RT FacingCanada New on the Facing Canada Blog A Digital Literacy Workshop Using PhoneMe The Social Media Platform For Spoken Poetry b,Ontario,en,FALSE,0
Tue Apr 07 15:13:44 +0000 2020,RT bjaycat1985 As COVID19 depletes stockpiles 3M reaches deal to supply Canada with face masks despite US restrictions ,,en,FALSE,1
Tue Apr 07 15:13:44 +0000 2020,Victoria turns to herding dogs to keep Canada geese out of city parks ,Canada,en,FALSE,0
Tue Apr 07 15:13:43 +0000 2020,RT LindaMcQuaig So saddened by the death of my wonderful friend amp mentor Mel Watkins His epic work on Canada as a branchplant economy i,Wherever I can fish or golf ,en,FALSE,17
Tue Apr 07 15:13:43 +0000 2020,JustinTrudeau Sending love to Canada from North Carolina US,NC,en,FALSE,0
Tue Apr 07 15:13:42 +0000 2020,RT HistoricaCanada This Thursday marks the anniversary of the Battle of Vimy Ridge Help students understand Canadas most celebrated mil,,en,FALSE,56
Tue Apr 07 15:13:42 +0000 2020,thepointwithlx American is too proud to work with China during this pandemic They will continue to criticize an ,Central Region  Singapore,en,FALSE,0
Tue Apr 07 15:13:39 +0000 2020,Liffinho00 o trem do Canad ,Rio de Janeiro  Brasil,pt,FALSE,1
Tue Apr 07 15:13:37 +0000 2020,Canada and its provinces have had some terrible governments However nothing matches the soulless evil and complet ,Around ,en,FALSE,5
Tue Apr 07 15:13:35 +0000 2020,RT CanadaUN As the devastating impact of COVID19 is felt around the   is more convinced than ever of the critical role of the multil,Ottawa  Ontario,en,FALSE,94
Tue Apr 07 15:13:35 +0000 2020,RT cbcnewsbc Health officials are urging British Columbians to stick with physical distancing measures as the evidence mounts suggesting,,en,FALSE,10
Tue Apr 07 15:13:35 +0000 2020,iheartcanada JustinTrudeau Of course he wont,,en,FALSE,0
Tue Apr 07 15:13:35 +0000 2020,RT SaubleBeach presscoreca 25BILLION billmorneau On your watch billy boy Wheres the moneyMaybe realDonaldTrump DevinNun,Alberta  Canada           ,en,FALSE,1
